,Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
717,Jordan,Tropf,25-29,USA,1032,28,2:28:19,8899,2017,M
718,Matt,Lenehan,25-29,USA,464,29,2:28:26,8906,2017,M
719,Fredrik,Uhrbom,40-44,SWE,40,30,2:28:42,8922,2017,M
720,Benjamin,Mears,25-29,USA,458,31,2:29:12,8952,2017,M
721,Luc,Schout,30-34,NED,1022,35,2:29:41,8981,2017,M
722,Wojciech,Kopec,30-34,POL,1010,37,2:29:47,8987,2017,M
723,Asier,Cuevas,40-44,ESP,446,39,2:30:00,9000,2017,M
724,David,Saunders,30-34,USA,548,40,2:30:05,9005,2017,M
725,Jake,Kasperski,25-29,USA,1154,41,2:30:06,9006,2017,M
726,Suleman Abrar,Shifa,20-24,ETH,447,42,2:30:26,9026,2017,M
727,Agustin,Moreno,30-34,ESP,1118,43,2:30:28,9028,2017,M
728,Kyle,Larson,25-29,USA,1117,44,2:30:51,9051,2017,M
729,Rafael,Oliveira,35-39,POR,460,45,2:31:03,9063,2017,M
730,GAMBINO,SALVATORE,35-39,ITA,1068,46,2:31:12,9072,2017,M
731,Mark,Sidebottom,25-29,USA,1107,48,2:31:24,9084,2017,M
732,Lane,Boyer,25-29,USA,1019,49,2:31:26,9086,2017,M
733,broderick,gann,30-34,USA,1024,50,2:31:33,9093,2017,M
734,Phillip,Falk,30-34,USA,454,51,2:31:39,9099,2017,M
735,Logan,Sherman,30-34,USA,474,53,2:31:47,9107,2017,M
736,Karl,Augsten,25-29,CAN,1357,54,2:31:51,9111,2017,M
737,Matthew,Farkas,25-29,USA,1415,55,2:31:52,9112,2017,M
738,luigi,vivian,40-44,ITA,1128,56,2:31:59,9119,2017,M
739,Mohammed El,Yamani,50-54,FRA,461,59,2:32:30,9150,2017,M
740,Gishu Dida,Maco,35-39,ETH,450,60,2:32:46,9166,2017,M
741,Jann,Post,35-39,NOR,1398,61,2:32:53,9173,2017,M
742,Brent,Woodle,30-34,USA,468,62,2:32:55,9175,2017,M
743,Joseph,Schnitter,20-24,USA,1373,63,2:33:05,9185,2017,M
744,john,campagna,25-29,USA,1039,64,2:33:08,9188,2017,M
745,Massi,Milani,45-49,ITA,1060,65,2:33:15,9195,2017,M
746,Glenn,Lastennet,30-34,FRA,1249,66,2:33:18,9198,2017,M
747,Ole Kristian,Heggheim,45-49,NOR,476,68,2:33:25,9205,2017,M
748,Fredison,Costa,40-44,BRA,459,69,2:33:44,9224,2017,M
749,Andrea,Fraquelli,30-34,GBR,557,70,2:33:45,9225,2017,M
750,Ben,Leese,35-39,USA,552,71,2:34:03,9243,2017,M
751,Hugh,Parker,25-29,USA,465,73,2:34:15,9255,2017,M
752,Zachary,Meineke,25-29,USA,1084,74,2:34:22,9262,2017,M
753,Aaron,Woodman,30-34,GBR,1221,75,2:34:23,9263,2017,M
754,Marco,Quaglia,35-39,ITA,1042,77,2:34:30,9270,2017,M
755,Greg,Hutson,30-34,USA,1147,78,2:34:38,9278,2017,M
756,Recio,Alvarez,35-39,DOM,1247,79,2:34:39,9279,2017,M
757,David,Roeske,35-39,USA,478,80,2:35:16,9316,2017,M
758,Yuji,Wakimoto,25-29,JPN,1017,81,2:35:16,9316,2017,M
759,Brendon,O'Leary,35-39,USA,483,82,2:35:27,9327,2017,M
760,Daniel,Wallace-Periac,30-34,USA,480,83,2:35:30,9330,2017,M
761,Daniel,Kittaka,25-29,USA,1197,84,2:35:41,9341,2017,M
762,Domenico La,Banca,30-34,ITA,1577,85,2:35:48,9348,2017,M
763,Trond,Smedsrud,35-39,NOR,1224,86,2:36:06,9366,2017,M
764,Matthew,Richards,30-34,GBR,1200,87,2:36:23,9383,2017,M
765,Andrew,Fenske,25-29,USA,1234,88,2:36:27,9387,2017,M
766,Joe,Viavattine,20-24,USA,2447,89,2:36:37,9397,2017,M
767,Josh,Baden,25-29,USA,456,90,2:36:37,9397,2017,M
768,Hans,Larsson,35-39,SWE,1137,92,2:36:43,9403,2017,M
769,Julien,GALOT,30-34,FRA,1280,93,2:36:45,9405,2017,M
770,Knox,Robinson,40-44,USA,473,94,2:36:46,9406,2017,M
771,Brent,Frissora,30-34,USA,452,95,2:36:48,9408,2017,M
772,Ryan,Millar,25-29,USA,457,96,2:36:49,9409,2017,M
773,Christopher,Petroff,20-24,USA,2030,97,2:36:57,9417,2017,M
774,Elkin,Serna,30-34,COL,18943,98,2:37:10,9430,2017,M
775,Ed,Waller,30-34,GBR,1155,99,2:37:15,9435,2017,M
776,Ross,Bain,35-39,CAN,1083,100,2:37:15,9435,2017,M
777,stephen,garner,25-29,USA,1455,101,2:37:18,9438,2017,M
778,Stuart,Haynes,40-44,GBR,847,103,2:37:23,9443,2017,M
779,Laurent,Michellier,40-44,FRA,1143,104,2:37:31,9451,2017,M
780,karel,burger,35-39,RSA,1821,106,2:37:35,9455,2017,M
781,Jamie,Stroffolino,30-34,USA,1036,107,2:37:38,9458,2017,M
782,Michael,Arnstein,40-44,USA,1353,108,2:37:41,9461,2017,M
783,Ryan,Guldan,30-34,USA,1423,109,2:37:46,9466,2017,M
784,Martin,Huber,35-39,USA,554,110,2:37:51,9471,2017,M
785,Jeff,Poindexter,25-29,USA,563,111,2:37:51,9471,2017,M
786,Cedric,Hauben,25-29,BEL,486,112,2:37:53,9473,2017,M
787,Ross,Mackenzie,35-39,GBR,1467,113,2:38:02,9482,2017,M
788,Jeffrey,Redfern,30-34,USA,481,114,2:38:05,9485,2017,M
789,Christopher,mutai,40-44,USA,1034,115,2:38:07,9487,2017,M
790,Mathew,Moody,20-24,USA,1366,116,2:38:08,9488,2017,M
791,Thomas,McConville,30-34,USA,471,117,2:38:11,9491,2017,M
792,Mary,Keitany,35-39,KEN,102,26,2:22:48,8568,2018,F
793,Vivian,Cheruiyot,35-39,KEN,104,32,2:26:02,8762,2018,F
794,Shalane,Flanagan,35-39,USA,101,34,2:26:22,8782,2018,F
795,Molly,Huddle,30-34,USA,106,37,2:26:44,8804,2018,F
796,Rahma,Tusa,25-29,ETH,110,39,2:27:13,8833,2018,F
797,Desiree,Linden,35-39,USA,105,43,2:27:51,8871,2018,F
798,Allie,Kieffer,30-34,USA,107,47,2:28:12,8892,2018,F
799,Lisa,Weightman,35-39,AUS,115,56,2:29:11,8951,2018,F
800,Mamitu,Daska,35-39,ETH,103,65,2:30:31,9031,2018,F
801,Belaynesh,Fikadu,30-34,ETH,130,67,2:30:47,9047,2018,F
802,Stephanie,Bruce,30-34,USA,113,70,2:30:59,9059,2018,F
803,Roberta,Groner,40-44,USA,116,71,2:31:01,9061,2018,F
804,Gerda,Steyn,25-29,RSA,123,72,2:31:04,9064,2018,F
805,Carrie,Dimoff,35-39,USA,117,73,2:31:12,9072,2018,F
806,Samantha,Bluske,25-29,USA,119,83,2:32:04,9124,2018,F
807,Sydney,Devore,25-29,USA,124,85,2:32:43,9163,2018,F
808,Brittany,Charboneau,30-34,USA,128,117,2:36:35,9395,2018,F
809,Sarah,Sellers,25-29,USA,122,120,2:36:37,9397,2018,F
810,Eva Caroline,Almkvist,20-24,SWE,487,123,2:36:48,9408,2018,F
811,Lydia,O'Donnell,25-29,NZL,536,190,2:40:52,9652,2018,F
812,Beverly,Ramos,30-34,PUR,121,193,2:40:58,9658,2018,F
813,Adriana Aparecida Da,Silva,35-39,BRA,126,194,2:41:00,9660,2018,F
814,Angela,Ortiz,35-39,USA,132,204,2:41:32,9692,2018,F
815,Eva,Vail,30-34,USA,133,228,2:42:19,9739,2018,F
816,Kelsey,Bruce,25-29,USA,125,334,2:46:38,9998,2018,F
817,Maria,Spitsyna,30-34,RUS,3473,351,2:46:57,10017,2018,F
818,Bridie,McCarey,30-34,USA,527,411,2:48:23,10103,2018,F
819,Anoush,Shehadeh,20-24,USA,488,441,2:49:06,10146,2018,F
820,Molly,Rouillard,25-29,USA,3596,452,2:49:18,10158,2018,F
821,Danielle,Hodge,30-34,USA,498,489,2:49:57,10197,2018,F
822,Oksana,Akhmedova,30-34,RUS,4802,525,2:50:53,10253,2018,F
823,Lisa,Oed,18-19,GER,4129,599,2:52:16,10336,2018,F
824,Kelsey,Persyn,20-24,USA,499,604,2:52:19,10339,2018,F
825,Ericka,Mason,25-29,USA,6087,606,2:52:22,10342,2018,F
826,HollyAnn,Swann,20-24,USA,1648,643,2:53:04,10384,2018,F
827,Kelsi,Chappell,30-34,USA,5332,648,2:53:10,10390,2018,F
828,Marije,Geurtsen,30-34,NED,5310,674,2:53:35,10415,2018,F
829,Anna,Starostzik,30-34,GER,2246,714,2:54:12,10452,2018,F
830,Anna-Katharina,Plinke,30-34,GER,2364,715,2:54:13,10453,2018,F
831,Giulia,Sommi,30-34,ITA,11474,722,2:54:19,10459,2018,F
832,Sinead,Burns,30-34,USA,545,736,2:54:34,10474,2018,F
833,Caroline,Willian,20-24,USA,485,765,2:54:56,10496,2018,F
834,Yue,Wang,20-24,CHN,1635,781,2:55:09,10509,2018,F
835,Gillian,Pease,35-39,GBR,778,783,2:55:14,10514,2018,F
836,Nicole,Quilliam,25-29,USA,3025,794,2:55:23,10523,2018,F
837,Manon,Blackman,20-24,USA,492,814,2:55:44,10544,2018,F
838,Catalina,Langlois,35-39,CHI,6384,816,2:55:45,10545,2018,F
839,Danika,Simonson,25-29,USA,520,818,2:55:46,10546,2018,F
840,Angela,Chaney,30-34,USA,5167,836,2:55:56,10556,2018,F
841,Alysia,Dusseau,35-39,USA,495,843,2:56:07,10567,2018,F
842,Kimberly,Ridini,25-29,USA,3726,853,2:56:20,10580,2018,F
843,Shanda,Warren,40-44,USA,7860,855,2:56:22,10582,2018,F
844,Risa,Suzuki,30-34,JPN,1261,856,2:56:22,10582,2018,F
845,Amy,Manning,30-34,USA,6024,861,2:56:25,10585,2018,F
846,Zanthe,Wray,30-34,GBR,547,869,2:56:34,10594,2018,F
847,Louise,Davidsson,30-34,SWE,4460,871,2:56:35,10595,2018,F
848,Marissa,Ward,20-24,USA,548,880,2:56:48,10608,2018,F
849,Amy,Natalini,35-39,USA,524,894,2:56:57,10617,2018,F
850,Nancy,Jurgens,40-44,USA,5863,895,2:56:59,10619,2018,F
851,Morgan,Lingar,25-29,USA,504,902,2:57:03,10623,2018,F
852,Brandy,LeClair,20-24,USA,518,915,2:57:09,10629,2018,F
853,Kelsey,Luoma,25-29,USA,5303,930,2:57:27,10647,2018,F
854,Halina,Stankevich,30-34,BLR,7352,941,2:57:37,10657,2018,F
855,Emily,Fayette,25-29,USA,5395,960,2:57:53,10673,2018,F
856,Kayla,Klosterhoff,25-29,USA,3579,965,2:57:56,10676,2018,F
857,Meseret Ali,Basa,30-34,ETH,131,981,2:58:06,10686,2018,F
858,Alexandra,Ellis,25-29,USA,3582,983,2:58:08,10688,2018,F
859,Lauren,Ross,25-29,USA,2546,988,2:58:12,10692,2018,F
860,Emma,Kraft,35-39,AUS,2349,989,2:58:12,10692,2018,F
861,Laura,Heintz,40-44,USA,747,"1,010",2:58:25,10705,2018,F
862,Mary Kate,Bida,20-24,USA,493,"1,024",2:58:35,10715,2018,F
863,Anna,Abdulova,25-29,UKR,2335,"1,029",2:58:38,10718,2018,F
864,Liz,Stephen,30-34,USA,4675,"1,031",2:58:40,10720,2018,F
865,Wanwen,Qi,40-44,USA,521,"1,057",2:58:53,10733,2018,F
866,Ingrid,Wells,25-29,USA,522,"1,077",2:59:01,10741,2018,F
867,Erin,Chamberlin,40-44,USA,5548,"1,092",2:59:07,10747,2018,F
868,Dina,Kitayama,25-29,USA,2437,"1,115",2:59:17,10757,2018,F
869,Jennifer,Donnelly,25-29,USA,505,"1,117",2:59:18,10758,2018,F
870,Meghan,Bongartz,30-34,USA,512,"1,146",2:59:30,10770,2018,F
871,Ashley,Sanderson-Snyder,30-34,GBR,5621,"1,151",2:59:32,10772,2018,F
872,Elizabeth,Morris,20-24,USA,5373,"1,164",2:59:36,10776,2018,F
873,Jana,Trenk,25-29,USA,540,"1,188",2:59:48,10788,2018,F
874,Paige,Yellen,40-44,USA,500,"1,191",2:59:50,10790,2018,F
875,Deirdre,Dwyer,20-24,USA,3880,"1,203",2:59:58,10798,2018,F
876,Carla,Saez,30-34,CHI,12875,"1,231",3:00:20,10820,2018,F
877,Ingrid,Cleland,35-39,AUS,8332,"1,234",3:00:23,10823,2018,F
878,Nicole,Green,30-34,USA,514,"1,240",3:00:33,10833,2018,F
879,Kelsey,Braithwaite,20-24,USA,5256,"1,241",3:00:33,10833,2018,F
880,Kathleen,Stewart,30-34,USA,6439,"1,244",3:00:37,10837,2018,F
881,Lisa,Bjurstrom,30-34,DEN,8339,"1,251",3:00:47,10847,2018,F
882,Julie Hershey,Beatty,40-44,USA,3848,"1,257",3:00:52,10852,2018,F
883,Caroline,Day,20-24,USA,510,"1,274",3:01:05,10865,2018,F
884,Edwina,McDowall,45-49,GBR,2365,"1,276",3:01:09,10869,2018,F
885,Kathrin,Knuchel,35-39,SUI,4094,"1,285",3:01:18,10878,2018,F
886,Stephanie,Michea,40-44,FRA,15606,"1,311",3:01:37,10897,2018,F
887,Sarah,Mellea,25-29,USA,5426,"1,328",3:01:51,10911,2018,F
888,Jessica,Spar,25-29,USA,511,"1,329",3:01:52,10912,2018,F
889,Teresa,Murphy,40-44,IRL,6442,"1,353",3:02:07,10927,2018,F
890,Maria,Cabrera,25-29,USA,7409,"1,364",3:02:16,10936,2018,F
891,Lelisa,Desisa,25-29,ETH,3,1,2:05:59,7559,2018,M
892,Shura,Kitata,20-24,ETH,2,2,2:06:01,7561,2018,M
893,Geoffrey,Kamworor,25-29,KEN,1,3,2:06:26,7586,2018,M
894,Tamirat,Tola,25-29,ETH,4,4,2:08:30,7710,2018,M
895,Daniel,Wanjiru,25-29,KEN,5,5,2:10:21,7821,2018,M
896,Jared,Ward,30-34,USA,15,6,2:12:24,7944,2018,M
897,Scott,Fauble,25-29,USA,18,7,2:12:28,7948,2018,M
898,Festus,Talam,20-24,KEN,6,8,2:12:40,7960,2018,M
899,Shadrack,Biwott,30-34,USA,11,9,2:12:52,7972,2018,M
900,Chris,Derrick,25-29,USA,19,10,2:13:08,7988,2018,M
901,Juan Luis,Barrios,35-39,MEX,9,11,2:13:55,8035,2018,M
902,Tadesse Yae,Dabi,25-29,ETH,443,12,2:13:57,8037,2018,M
903,Tim,Ritchie,30-34,USA,12,13,2:15:22,8122,2018,M
904,Ryan,Vail,30-34,USA,16,14,2:15:31,8131,2018,M
905,Jonny,Mellor,30-34,GBR,21,15,2:16:09,8169,2018,M
906,Harbert,Okuti,30-34,UGA,28,16,2:16:51,8211,2018,M
907,Scott,Smith,30-34,USA,17,17,2:17:12,8232,2018,M
908,Bernard,Lagat,40-44,USA,10,18,2:17:20,8240,2018,M
909,Girma Bekele,Gebre,25-29,ETH,440,19,2:18:18,8298,2018,M
910,Birhanu Dare,Kemal,30-34,ETH,27,20,2:18:20,8300,2018,M
911,Mizael,Carrera,25-29,PUR,29,21,2:19:29,8369,2018,M
912,Suleman Abrar,Shifa,25-29,ETH,444,22,2:19:45,8385,2018,M
913,Diriba Degefa,Yigezu,30-34,ETH,446,23,2:20:01,8401,2018,M
914,Temesgen Habtemariam,Bekele,25-29,ETH,448,24,2:20:16,8416,2018,M
915,Andrew,Davies,35-39,GBR,23,25,2:20:23,8423,2018,M
916,Florent,Caelen,25-29,BEL,20,27,2:22:53,8573,2018,M
917,Jeremy,Bennie,20-24,USA,1172,28,2:23:16,8596,2018,M
918,Matt,Gillespie,25-29,GBR,457,29,2:25:05,8705,2018,M
919,Luis,Rivero,30-34,GUA,445,30,2:25:25,8725,2018,M
920,Derrick,Hamel,35-39,USA,1188,31,2:25:43,8743,2018,M
921,Aliaksandr,Leuchanka,25-29,USA,1223,33,2:26:11,8771,2018,M
922,Alex,Monroe,25-29,USA,22,35,2:26:28,8788,2018,M
923,Nicholas,Hilton,25-29,USA,24,36,2:26:31,8791,2018,M
924,Daniel,Glaz,35-39,USA,453,38,2:26:45,8805,2018,M
925,Nick,McCormick,35-39,GBR,455,40,2:27:35,8855,2018,M
926,Felix,Plinke,25-29,GER,1147,41,2:27:43,8863,2018,M
927,James,Kelly,35-39,USA,544,42,2:27:49,8869,2018,M
928,David,Kilgore,25-29,USA,554,44,2:28:01,8881,2018,M
929,Jack St,Marie,25-29,USA,449,45,2:28:05,8885,2018,M
930,Matthew,Beamer,30-34,USA,1153,46,2:28:08,8888,2018,M
931,Cristian,Marianelli,40-44,ITA,1148,48,2:28:35,8915,2018,M
932,Peter,Lighting,35-39,USA,1155,49,2:28:41,8921,2018,M
933,Sean,Fitzpatrick,25-29,GBR,1216,50,2:28:43,8923,2018,M
934,Raul,Fernandez,40-44,ESP,1150,51,2:28:43,8923,2018,M
935,Lucas,Baez,25-29,ARG,1310,52,2:28:53,8933,2018,M
936,Chris,Thompson,35-39,GBR,14,53,2:28:54,8934,2018,M
937,Massi,Milani,45-49,ITA,1195,54,2:28:55,8935,2018,M
938,Charles,Sandison,20-24,GBR,2454,55,2:29:02,8942,2018,M
939,Alex,Price,25-29,USA,1160,57,2:29:18,8958,2018,M
940,Abu Kebede,Diriba,30-34,ETH,442,58,2:29:25,8965,2018,M
941,Daniele,Meucci,30-34,ITA,549,59,2:29:38,8978,2018,M
942,Lawrence,Avery,35-39,GBR,1149,60,2:29:47,8987,2018,M
943,Andre,Borgen,30-34,NOR,535,61,2:29:49,8989,2018,M
944,Conor,Cashin,25-29,USA,1171,62,2:29:54,8994,2018,M
945,Yipeng,Li,35-39,CHN,1244,63,2:30:07,9007,2018,M
946,Stuart,Haynes,40-44,GBR,602,64,2:30:18,9018,2018,M
947,Martin,Kjall-Ohlsson,40-44,SWE,469,66,2:30:33,9033,2018,M
948,Eric,Bowles,30-34,USA,1164,68,2:30:56,9056,2018,M
949,Jerome,Joussemet,45-49,FRA,1032,69,2:30:57,9057,2018,M
950,Chris,Hartshorn,45-49,NZL,1256,74,2:31:13,9073,2018,M
951,Robert,Heczko,40-44,CZE,1228,75,2:31:15,9075,2018,M
952,Tim,Rossi,25-29,USA,461,76,2:31:19,9079,2018,M
953,Jonathan,Tipper,35-39,GBR,1163,77,2:31:22,9082,2018,M
954,Jordan,ODonoghue,25-29,GBR,890,78,2:31:29,9089,2018,M
955,Steven,McElligott,30-34,CAN,1156,79,2:31:40,9100,2018,M
956,Joe,Viavattine,20-24,USA,478,80,2:31:51,9111,2018,M
957,Sjef,Kimpe,30-34,NED,1427,81,2:32:03,9123,2018,M
958,Grzegorz,Gronostaj,40-44,POL,464,82,2:32:03,9123,2018,M
959,Jonnathan,Varela,35-39,CRC,1411,84,2:32:08,9128,2018,M
960,Damien,Bruneau,40-44,GBR,1390,86,2:32:46,9166,2018,M
961,Hashem,Zikry,25-29,USA,542,87,2:32:51,9171,2018,M
962,Felix,Cancre,20-24,USA,585,88,2:33:06,9186,2018,M
963,Connor,Martin,25-29,USA,1262,89,2:33:19,9199,2018,M
964,Andrea,Fraquelli,30-34,GBR,586,90,2:33:30,9210,2018,M
965,Seth,Woodring,20-24,USA,2052,91,2:33:46,9226,2018,M
966,Tim,Jeffreys,30-34,USA,476,92,2:33:48,9228,2018,M
967,Kieran,Little,30-34,IRL,2097,93,2:33:53,9233,2018,M
968,Matt,Lindgren,30-34,USA,1599,94,2:34:26,9266,2018,M
969,Ciaran,McGonagle,40-44,IRL,1238,95,2:34:38,9278,2018,M
970,Stefano,Ghenda,25-29,ITA,1181,96,2:34:44,9284,2018,M
971,John,Paulett,30-34,USA,569,97,2:34:47,9287,2018,M
972,Michael,Wardian,40-44,USA,479,98,2:34:54,9294,2018,M
973,Calum,Neff,30-34,CAN,465,99,2:34:54,9294,2018,M
974,Hugh,Parker,25-29,USA,458,100,2:35:08,9308,2018,M
975,Narciso,Mejia,30-34,USA,1180,101,2:35:08,9308,2018,M
976,David,Roeske,35-39,USA,470,102,2:35:13,9313,2018,M
977,William,Warren,25-29,USA,1233,103,2:35:25,9325,2018,M
978,Jonathan,Rosenbrier,35-39,GBR,1253,104,2:35:37,9337,2018,M
979,Chris,Gabrielson,30-34,USA,1315,105,2:35:47,9347,2018,M
980,Mateusz,Landuch,30-34,POL,1035,106,2:35:48,9348,2018,M
981,Ole Kristian,Heggheim,45-49,NOR,471,107,2:35:52,9352,2018,M
982,Laurent,Michellier,40-44,FRA,1271,108,2:35:58,9358,2018,M
983,Giuseppe Del,Priore,35-39,ITA,1043,109,2:36:03,9363,2018,M
984,Connor,Hesselbirg,20-24,USA,2057,110,2:36:06,9366,2018,M
985,Pal,Oraug,35-39,NOR,1323,111,2:36:18,9378,2018,M
986,Jarrod,McMullen,35-39,AUS,1224,112,2:36:19,9379,2018,M
987,Oz,Pearlman,35-39,USA,676,113,2:36:23,9383,2018,M
988,Franklin Castillo,Castillo,30-34,PAN,1166,114,2:36:26,9386,2018,M
989,Stephen,Bione,25-29,USA,596,115,2:36:31,9391,2018,M
990,Joyciline,Jepkosgei,25-29,KEN,106,31,2:22:38,8558,2019,F
991,Mary,Keitany,35-39,KEN,101,34,2:23:32,8612,2019,F
992,Ruti,Aga,25-29,ETH,103,39,2:25:51,8751,2019,F
993,Nancy,Kiprop,40-44,KEN,104,42,2:26:21,8781,2019,F
994,Sinead,Diver,40-44,AUS,107,43,2:26:23,8783,2019,F
995,Desiree,Linden,35-39,USA,105,47,2:26:46,8806,2019,F
996,Kellyn,Taylor,30-34,USA,108,48,2:26:52,8812,2019,F
997,Ellie,Pashley,30-34,AUS,112,50,2:27:07,8827,2019,F
998,Belaynesh,Fikadu,30-34,ETH,116,52,2:27:27,8847,2019,F
999,Mary,Ngugi,30-34,KEN,114,55,2:27:36,8856,2019,F
1000,Gerda,Steyn,25-29,RSA,118,56,2:27:48,8868,2019,F
1001,Aliphine,Tuliamuk,30-34,USA,113,62,2:28:12,8892,2019,F
1002,Roberta,Groner,40-44,USA,117,74,2:30:12,9012,2019,F
1003,Katy,Jermann,25-29,USA,122,81,2:31:55,9115,2019,F
1004,Kate,Landau,40-44,USA,123,92,2:33:04,9184,2019,F
1005,Yinli,He,30-34,CHN,115,117,2:34:43,9283,2019,F
1006,Danna,Herrick,30-34,USA,121,130,2:36:00,9360,2019,F
1007,Rebecca,Gentry,30-34,GBR,2818,141,2:37:01,9421,2019,F
1008,Alia,Gray,30-34,USA,125,143,2:37:09,9429,2019,F
1009,Bizuwork Getahun,Kasaye,30-34,ETH,126,154,2:37:38,9458,2019,F
1010,Paula,Pridgen,30-34,USA,128,215,2:40:04,9604,2019,F
1011,Bose Gemeda,Assefa,20-24,ETH,133,265,2:42:21,9741,2019,F
1012,Lauren,Perkins,35-39,USA,130,315,2:43:40,9820,2019,F
1013,Megan,Foster,40-44,USA,131,333,2:44:01,9841,2019,F
1014,Ana,Johnson,35-39,USA,129,371,2:44:40,9880,2019,F
1015,Kaitlin,Goodman,30-34,USA,119,394,2:45:27,9927,2019,F
1016,Jennifer,Bigham,35-39,USA,134,443,2:46:43,10003,2019,F
1017,Nesrine,Leene,35-39,LIB,4538,510,2:47:50,10070,2019,F
1018,Margo,Malone,25-29,USA,127,514,2:47:52,10072,2019,F
1019,Suzanne,London,35-39,USA,494,601,2:49:28,10168,2019,F
1020,Lyndsey,Eastman,30-34,GBR,3034,619,2:49:47,10187,2019,F
1021,Kamilla,Pontes,35-39,BRA,2351,646,2:50:09,10209,2019,F
1022,Katka,Smolarova,30-34,USA,536,651,2:50:14,10214,2019,F
1023,Alyssa,Barrette,30-34,USA,6360,654,2:50:18,10218,2019,F
1024,Jenny,Hitchings,55-59,USA,509,681,2:50:36,10236,2019,F
1025,Stevie,Kremer,35-39,USA,3312,720,2:51:21,10281,2019,F
1026,Camille,Doom,25-29,USA,503,748,2:51:41,10301,2019,F
1027,Laura,Comee,25-29,USA,3540,763,2:51:55,10315,2019,F
1028,Maggie,Priebe,25-29,USA,8441,773,2:52:05,10325,2019,F
1029,Mia,Morrison,30-34,RSA,524,774,2:52:06,10326,2019,F
1030,Caitlin,Fahey,25-29,USA,506,797,2:52:34,10354,2019,F
1031,Alice,Henley,30-34,USA,6293,804,2:52:38,10358,2019,F
1032,Shannon,McCarthy,25-29,USA,3717,808,2:52:42,10362,2019,F
1033,Brandy,LeClair,25-29,USA,517,816,2:52:47,10367,2019,F
1034,Cecilia,Davis-Hayes,30-34,USA,498,853,2:53:21,10401,2019,F
1035,Marie,O'Leary,25-29,USA,2768,858,2:53:27,10407,2019,F
1036,Brooke,Bible,30-34,USA,3733,863,2:53:28,10408,2019,F
1037,Beth,Reed,35-39,USA,531,919,2:54:09,10449,2019,F
1038,Emily,Ullmann,25-29,USA,5841,921,2:54:16,10456,2019,F
1039,Katherine,Gwyn,35-39,USA,3214,961,2:54:48,10488,2019,F
1040,Kikkan,Randall,35-39,USA,10208,990,2:55:12,10512,2019,F
1041,Margaret,McMahon,50-54,IRL,522,998,2:55:16,10516,2019,F
1042,Christy,Lovig,40-44,CAN,521,"1,007",2:55:21,10521,2019,F
1043,Khia,Kurtenbach,20-24,USA,516,"1,016",2:55:27,10527,2019,F
1044,Liz,Stephen,30-34,USA,4314,"1,031",2:55:37,10537,2019,F
1045,Meghan,Murphy,25-29,USA,7022,"1,067",2:55:56,10556,2019,F
1046,Lauren,Dorsky,20-24,USA,750,"1,072",2:56:00,10560,2019,F
1047,Emily,Goldsmith,25-29,USA,507,"1,074",2:56:01,10561,2019,F
1048,Ellyn,Atkinson,20-24,USA,495,"1,098",2:56:15,10575,2019,F
1049,Sarah,Kruger,25-29,USA,515,"1,107",2:56:25,10585,2019,F
1050,Lena,Placzek,25-29,POL,529,"1,108",2:56:26,10586,2019,F
1051,Carolyn,Yang,30-34,USA,542,"1,116",2:56:29,10589,2019,F
1052,Michele,Palmer,35-39,USA,746,"1,115",2:56:29,10589,2019,F
1053,Megan,Raymond,45-49,USA,15317,"1,125",2:56:35,10595,2019,F
1054,Alison,Heslin,30-34,USA,5726,"1,136",2:56:40,10600,2019,F
1055,Megan,Longinotti,35-39,USA,8190,"1,137",2:56:41,10601,2019,F
1056,Morales Norma,Alicia,30-34,MEX,4573,"1,142",2:56:46,10606,2019,F
1057,Cheryl,Pepin,30-34,CAN,2148,"1,159",2:56:55,10615,2019,F
1058,Brea,Goodman,25-29,USA,4477,"1,169",2:57:00,10620,2019,F
1059,Laura,Hermans,30-34,NED,7404,"1,176",2:57:03,10623,2019,F
1060,Alysia,Dusseau,35-39,USA,505,"1,182",2:57:10,10630,2019,F
1061,Irina,Mikitenko,45-49,GER,2619,"1,188",2:57:15,10635,2019,F
1062,Rachel,Rodin,25-29,USA,5763,"1,193",2:57:17,10637,2019,F
1063,Alexandra,Spiroff,25-29,USA,537,"1,203",2:57:20,10640,2019,F
1064,Ida,Sargent,30-34,USA,4696,"1,209",2:57:22,10642,2019,F
1065,Rebecca,Dobbin,25-29,USA,502,"1,215",2:57:25,10645,2019,F
1066,Allison,Devereux,30-34,USA,6276,"1,218",2:57:26,10646,2019,F
1067,Sofie,Hjorth,30-34,NOR,4520,"1,219",2:57:26,10646,2019,F
1068,Mika,Nakamura,45-49,JPN,6173,"1,221",2:57:27,10647,2019,F
1069,Johanna,Salminen,40-44,SWE,6499,"1,240",2:57:38,10658,2019,F
1070,Sarah,Mellea,25-29,USA,523,"1,262",2:57:49,10669,2019,F
1071,Leteyesus Berhe,Weldu,40-44,ETH,497,"1,268",2:57:52,10672,2019,F
1072,Casey,Wilson,35-39,USA,6025,"1,278",2:57:56,10676,2019,F
1073,Cecilia,Varela,35-39,CHI,6481,"1,297",2:58:05,10685,2019,F
1074,Gabby,Tofig,20-24,USA,538,"1,307",2:58:07,10687,2019,F
1075,Mary,Johnston,25-29,USA,513,"1,315",2:58:11,10691,2019,F
