Last Name,First Name,Division,Country,BIB,Overall Place,Time,Seconds,Year,Gender
Peter,Geithner,25-29,USA,447,53,2:32:55,9175,2021,M
Thomas,Kennedy,25-29,USA,543,54,2:33:08,9188,2021,M
David,Puleo,30-34,USA,3362,55,2:33:22,9202,2021,M
Kenneth,Rideout,50-54,USA,456,56,2:33:31,9211,2021,M
Abinazer,Aghegnehu,35-39,USA,467,58,2:33:33,9213,2021,M
David,Roeske,40-44,USA,551,59,2:33:34,9214,2021,M
Ned,Trim,25-29,USA,451,60,2:33:44,9224,2021,M
Timothée,Jung,30-34,NOR,1059,61,2:34:02,9242,2021,M
Kyle,Kondracki,20-24,USA,547,63,2:34:22,9262,2021,M
Sebastian,Nicewicz,25-29,USA,478,65,2:35:14,9314,2021,M
Adam,Cordell,30-34,USA,1028,66,2:35:34,9334,2021,M
Clayton,Blose,25-29,USA,573,67,2:35:39,9339,2021,M
Nils,Arend,40-44,GER,1287,68,2:35:41,9341,2021,M
Jordy,Winslow,30-34,USA,558,69,2:35:50,9350,2021,M
Ignacio Lopez,Mancisidor,35-39,ESP,1363,70,2:35:54,9354,2021,M
Marko,Cheseto,35-39,KEN,1102,72,2:35:55,9355,2021,M
Joseph,Tuttle,35-39,USA,548,73,2:36:22,9382,2021,M
Brandon,Hough,30-34,USA,1175,74,2:36:32,9392,2021,M
Matt,Tuohy,20-24,USA,1011,75,2:36:39,9399,2021,M
Jonah,Hanig,25-29,USA,1048,76,2:36:45,9405,2021,M
Conor,Lanz,35-39,USA,1076,77,2:36:55,9415,2021,M
Troy,Castle,25-29,USA,1196,78,2:37:10,9430,2021,M
Travis,Hawkins,35-39,USA,1537,79,2:37:24,9444,2021,M
Scott,Kulm,25-29,USA,1032,80,2:37:25,9445,2021,M
Wandisile,Nongodlwana,45-49,RSA,1169,81,2:37:27,9447,2021,M
Sean,Hyland,35-39,USA,2111,82,2:37:34,9454,2021,M
Henry,Lelei,30-34,KEN,445,83,2:37:38,9458,2021,M
David,Magida,35-39,USA,1092,84,2:37:41,9461,2021,M
William,McGee,35-39,USA,561,85,2:38:00,9480,2021,M
Cameron,Rieger,30-34,USA,1015,86,2:38:03,9483,2021,M
Guillermo Pineda,Morales,45-49,USA,450,87,2:38:05,9485,2021,M
Erich,Wohl,20-24,USA,545,88,2:38:08,9488,2021,M
Pedro Manuel Lemus,Reyes,30-34,MEX,1077,89,2:38:31,9511,2021,M
Geraldo Pereira da Silva,Filho,40-44,BRA,1020,90,2:38:32,9512,2021,M
Tim,Hughes,30-34,USA,1206,91,2:38:36,9516,2021,M
Cabell,Rosanelli,30-34,USA,540,92,2:38:37,9517,2021,M
Teddy,Shum,35-39,GBR,838,93,2:38:41,9521,2021,M
Andrew,Gelston,30-34,USA,465,95,2:39:08,9548,2021,M
Adolfo,Munguia,35-39,MEX,1115,97,2:39:16,9556,2021,M
Wesley,Korir,35-39,KEN,1003,98,2:39:18,9558,2021,M
Sean,Quealy,40-44,USA,1084,100,2:39:24,9564,2021,M
Stephen,Wallace,35-39,USA,595,101,2:39:28,9568,2021,M
Brandon,Talisesky,30-34,USA,569,102,2:39:28,9568,2021,M
Sumner,Jones,20-24,USA,1617,103,2:39:30,9570,2021,M
Jonathan,Bradnam,30-34,CAN,1058,104,2:39:31,9571,2021,M
William,Friedlander,25-29,USA,1060,105,2:39:37,9577,2021,M
Gerard,Torrats-Espinosa,35-39,ESP,1403,106,2:39:44,9584,2021,M
Matthew Brown,Brotherton,30-34,USA,1245,108,2:39:51,9591,2021,M
Oliver Landeo,Carranza,35-39,PER,1241,109,2:39:54,9594,2021,M
Brendan,Camplin,30-34,USA,1148,110,2:39:57,9597,2021,M
John,O'Neill,30-34,USA,468,111,2:40:06,9606,2021,M
Daniel,Masterson,25-29,USA,532,112,2:40:20,9620,2021,M
Jarwei,Fang,30-34,USA,1289,113,2:40:27,9627,2021,M
Robert,Pritchett,40-44,RSA,1134,114,2:40:36,9636,2021,M
David,Niquille,30-34,SUI,575,116,2:40:46,9646,2021,M
Cameron,Coneys,25-29,USA,463,117,2:40:47,9647,2021,M
Michael,Andersen,30-34,USA,1057,118,2:41:17,9677,2021,M
Gregory,Keras,30-34,USA,1332,119,2:41:30,9690,2021,M
