Last Name,First Name,Division,Country,BIB,Overall Place,Time,seconds,Year,Gender
Mcdonnell,Declan,30-34,USA,712,199,02:43:57,9837.0,2021,M
Pietroburgo,Daniel,35-39,USA,10003,200,02:44:00,9840.0,2021,M
Njeim,Chirine,35-39,LIB,122,201,02:44:00,9840.0,2021,F
Magliaro,Robert,35-39,USA,7168,202,02:44:00,9840.0,2021,M
Procknow,Adam,25-29,USA,627,203,02:44:04,9844.0,2021,M
Salminen,Matthew,30-34,USA,6136,204,02:44:16,9856.0,2021,M
Baeza,Carlos ulises,25-29,MEX,2120,205,02:44:17,9857.0,2021,M
Buckalew,Bryan,40-44,USA,8198,206,02:44:19,9859.0,2021,M
Matsuno,Myles,35-39,USA,3159,207,02:44:21,9861.0,2021,M
Guyer,Walt,40-44,USA,507,208,02:44:28,9868.0,2021,M
Nix,Jesse,20-24,USA,9043,209,02:44:34,9874.0,2021,M
Cargill,Ryan,30-34,USA,8021,210,02:44:34,9874.0,2021,M
Frantz IV,Ivan,20-24,USA,6106,211,02:44:41,9881.0,2021,M
Galt,Scott,30-34,CAN,1082,212,02:44:44,9884.0,2021,F
Macon,Whitney,25-29,USA,118,213,02:44:48,9888.0,2021,M
Harper,Jonathan,25-29,USA,10438,214,02:44:52,9892.0,2021,M
Fox,Matthew,30-34,AUS,10163,215,02:44:57,9897.0,2021,M
Gorski,Alex,30-34,USA,9104,216,02:45:12,9912.0,2021,M
Francis,Alex,30-34,USA,10009,217,02:45:13,9913.0,2021,M
Olshavsky,Austin,25-29,USA,5112,218,02:45:14,9914.0,2021,M
Ressler,Blake,35-39,USA,9145,219,02:45:19,9919.0,2021,M
Holtz,Ryan,25-29,USA,8138,220,02:45:28,9928.0,2021,M
Hardy,Sam,20-24,USA,12062,221,02:45:28,9928.0,2021,M
Tovar,Luis,35-39,VEN,5149,222,02:45:30,9930.0,2021,M
Gravelle,William,20-24,USA,8092,223,02:45:34,9934.0,2021,M
